food_code,food_description,number_of_servings,measure_description,gram_weight
93405000.0,Wine spritzer (Includes: wine and club soda or seltzer water),1.0,Quantity not specified,180.0
93406000.0,Glug (Includes: glogg; gluhwein; mulled wine),1.0,Per 100g,100.0
93406000.0,Glug (Includes: glogg; gluhwein; mulled wine),1.0,1 fl oz,30.0
93406000.0,Glug (Includes: glogg; gluhwein; mulled wine),1.0,1 glass,150.0
93406000.0,Glug (Includes: glogg; gluhwein; mulled wine),1.0,Quantity not specified,150.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,Per 100g,100.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,1 fl oz (no ice),28.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,1 shot,42.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,1 jigger,42.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,1 drink,63.0
93501000.0,Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),1.0,Quantity not specified,42.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,Per 100g,100.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,1 fl oz (no ice),28.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,1 shot,42.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,1 jigger,42.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,1 drink,63.0
93502000.0,Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),1.0,Quantity not specified,42.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,Per 100g,100.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,1 fl oz (no ice),28.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,1 shot,42.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,1 jigger,42.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,1 drink,63.0
93502100.0,Scotch (Includes: straight up or on the rocks),1.0,Quantity not specified,42.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,Per 100g,100.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,1 fl oz (no ice),28.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,1 shot,42.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,1 jigger,42.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,1 drink,63.0
93503000.0,Gin (Includes: straight up or on the rocks),1.0,Quantity not specified,42.0
93504000.0,Rum (Includes: straight up or on the rocks),1.0,Per 100g,100.0
93504000.0,Rum (Includes: straight up or on the rocks),1.0,1 fl oz (no ice),28.0
